id,regioni,tipologia
12837,Sardegna,Fotovoltaici
12817,Basilicata,Opere ferroviarie
12817,Puglia,Opere ferroviarie
12835,Basilicata,Fotovoltaici
12833,Puglia,Fotovoltaici
12988,Puglia,Impianti eolici onshore
12799,Lazio,Fotovoltaici
13299,Piemonte,Fotovoltaici
12849,Puglia,Fotovoltaici
13298,Sicilia,Fotovoltaici
12868,Calabria,Impianti di rigassificazione
13300,Puglia,Fotovoltaici
12801,Puglia,Fotovoltaici
12803,Puglia,Fotovoltaici
12818,Toscana,Opere portuali e vie navigabili
13051,Sardegna,Impianti eolici offshore
12769,Sicilia,Opere ferroviarie
12844,Veneto,Impianti di rigassificazione
12754,Piemonte,Opere idrauliche
12792,Calabria,Opere stradali
12839,Basilicata,Impianti eolici onshore
13306,Lazio,Fotovoltaici
12753,Emilia Romagna,Opere stradali
12738,Friuli Venezia Giulia,Opere stradali
12738,Veneto,Opere stradali
12770,Puglia,Fotovoltaici
12778,Campania,Fotovoltaici
12789,Puglia,Impianti eolici onshore
12776,Campania,Opere stradali
13520,Toscana,Centrali
12745,Puglia,Fotovoltaici
12840,Sicilia,Fotovoltaici
13287,Basilicata,Fotovoltaici
12719,Lombardia,Opere ferroviarie
12732,Emilia Romagna,Metanodotti
12732,Marche,Metanodotti
12732,Abruzzo,Metanodotti
12922,Sardegna,Fotovoltaici
12676,Campania,Aeroporti
13038,Sardegna,Fotovoltaici
13289,Sardegna,Impianti eolici onshore
12758,Sicilia,Impianti eolici offshore
13756,Molise,Fotovoltaici
14271,Puglia,Fotovoltaici
13833,Sicilia,Fotovoltaici
12766,Puglia,Fotovoltaici
12682,Calabria,Opere portuali e vie navigabili
13293,Basilicata,Fotovoltaici
12685,Sicilia,Opere stradali
12788,Basilicata,Fotovoltaici
13285,Emilia Romagna,Fotovoltaici
12777,Basilicata,Impianti eolici onshore
13297,Sicilia,Fotovoltaici
12680,Liguria,Opere portuali e vie navigabili
12687,Piemonte,Opere stradali
12974,Sicilia,Fotovoltaici
13743,Molise,Impianti di stoccaggio
13743,Abruzzo,Impianti di stoccaggio
12744,Sicilia,Impianti eolici onshore
12836,Calabria,Impianti eolici offshore
15107,Piemonte,Centrali
12748,Puglia,Fotovoltaici
13294,Molise,Fotovoltaici
13301,Sardegna,Impianti eolici onshore
13302,Sardegna,Impianti eolici onshore
12779,Puglia,Fotovoltaici
13041,Campania,Fotovoltaici
12795,Campania,Elettrodotti
12886,Piemonte,Elettrodotti
12893,Toscana,Impianti chimici integrati
14031,Puglia,Impianti eolici onshore
14031,Molise,Impianti eolici onshore
14031,Campania,Impianti eolici onshore
12787,Sicilia,Fotovoltaici
12759,Emilia Romagna,Metanodotti
12636,Sicilia,Impianti eolici offshore
12774,Campania,Centrali
12632,Sicilia,Opere ferroviarie
12694,Lazio,Opere ferroviarie
12633,Calabria,Elettrodotti
12675,Basilicata,Fotovoltaici
12675,Puglia,Fotovoltaici
13134,Puglia,Fotovoltaici
15179,Emilia Romagna,Coltivazione idrocarburi
12606,Sicilia,Fotovoltaici
13282,Puglia,Fotovoltaici
12945,Piemonte,Fotovoltaici
12644,Calabria,Opere ferroviarie
12825,Friuli Venezia Giulia,Metanodotti
12825,Veneto,Metanodotti
12643,Abruzzo,Opere stradali
12820,Emilia Romagna,Elettrodotti
12763,Calabria,Elettrodotti
13076,Puglia,Fotovoltaici
12605,Toscana,Opere idrauliche
12612,Sicilia,Fotovoltaici
12563,Basilicata,Impianti eolici onshore
13270,Lazio,Impianti eolici onshore
13277,Sardegna,Impianti eolici onshore
13265,Sardegna,Fotovoltaici
13536,Sicilia,Impianti eolici onshore
12615,Sicilia,Fotovoltaici
12647,Sicilia,Fotovoltaici
12660,Sicilia,Fotovoltaici
12604,Puglia,Opere ferroviarie
12662,Emilia Romagna,Metanodotti
12662,Marche,Metanodotti
13286,Puglia,Fotovoltaici
12614,Veneto,Fotovoltaici
13284,Sicilia,Fotovoltaici
13024,Puglia,Fotovoltaici
12595,Sardegna,Fotovoltaici
12584,Puglia,Opere stradali
13126,Puglia,Fotovoltaici
13127,Puglia,Fotovoltaici
13283,Puglia,Fotovoltaici
13272,Puglia,Fotovoltaici
12928,Calabria,Impianti eolici offshore
12579,Sardegna,Opere idrauliche
13288,Sardegna,Fotovoltaici
12929,Molise,Fotovoltaici
12591,Lazio,Fotovoltaici
13269,Molise,Impianti eolici onshore
13281,Molise,Fotovoltaici
12865,Puglia,Impianti chimici integrati
12568,Marche,Opere stradali
13267,Lazio,Fotovoltaici
13546,Puglia,Fotovoltaici
12607,Basilicata,Fotovoltaici
12581,Sardegna,Impianti eolici offshore
12582,Lazio,Impianti eolici onshore
13280,Sicilia,Fotovoltaici
12593,Sardegna,Fotovoltaici
12706,Sardegna,Fotovoltaici
13266,Puglia,Fotovoltaici
12722,Basilicata,Fotovoltaici
12730,Basilicata,Fotovoltaici
12639,Emilia Romagna,Fotovoltaici
12897,Basilicata,Fotovoltaici
12561,Liguria,Opere stradali
12562,Abruzzo,Opere stradali
12600,Marche,Fotovoltaici
12564,Sicilia,Opere portuali e vie navigabili
12556,Sicilia,Opere stradali
12654,Puglia,Fotovoltaici
12553,Liguria,Opere stradali
13544,Sicilia,Impianti eolici onshore
12656,Basilicata,Fotovoltaici
12656,Puglia,Fotovoltaici
13156,Sardegna,Fotovoltaici
13040,Campania,Fotovoltaici
13782,Lombardia,Impianti di stoccaggio
12597,Puglia,Impianti eolici onshore
12598,Lombardia,Opere stradali
12619,Campania,Fotovoltaici
12653,Puglia,Fotovoltaici
12674,Campania,Fotovoltaici
12585,Emilia Romagna,Opere stradali
12546,Emilia Romagna,Centrali
12716,Basilicata,Fotovoltaici
12594,Basilicata,Impianti eolici onshore
12641,Puglia,Fotovoltaici
12532,Sicilia,Opere portuali e vie navigabili
12627,Basilicata,Fotovoltaici
13236,Molise,Impianti eolici onshore
12630,Sicilia,Fotovoltaici
13226,Sicilia,Fotovoltaici
13261,Sicilia,Fotovoltaici
12527,Sardegna,Opere stradali
12566,Puglia,Raffinerie
13177,Sardegna,Fotovoltaici
12747,Basilicata,Fotovoltaici
12528,Veneto,Opere stradali
12669,Basilicata,Fotovoltaici
12616,Sicilia,Fotovoltaici
13262,Sardegna,Fotovoltaici
12686,Sardegna,Fotovoltaici
12894,Sicilia,Fotovoltaici
13314,Molise,Fotovoltaici
12539,Veneto,Opere portuali e vie navigabili
12667,Sardegna,Impianti eolici onshore
12611,Puglia,Impianti eolici onshore
12666,Puglia,Fotovoltaici
12625,Molise,Opere stradali
13202,Basilicata,Elettrodotti
12548,Sicilia,Opere portuali e vie navigabili
12618,Sardegna,Fotovoltaici
12586,Emilia Romagna,Ricerca idrocarburi
12752,Veneto,Centrali
12543,Calabria,Impianti eolici onshore
12544,Sicilia,Impianti eolici onshore
12688,Lazio,Fotovoltaici
12516,Calabria,Aeroporti
12804,Sardegna,Impianti eolici offshore
12715,Puglia,Fotovoltaici
12678,Molise,Fotovoltaici
12755,Puglia,Fotovoltaici
12486,Puglia,Opere portuali e vie navigabili
13045,Campania,Impianti eolici onshore
12734,Sicilia,Fotovoltaici
12620,Molise,Fotovoltaici
12635,Sardegna,Fotovoltaici
12518,Lazio,Impianti eolici offshore
12985,Sardegna,Impianti eolici onshore
12870,Puglia,Fotovoltaici
12517,Sicilia,Centrali
12489,Toscana,Opere stradali
12712,Basilicata,Fotovoltaici
12712,Puglia,Fotovoltaici
12869,Puglia,Fotovoltaici
12634,Puglia,Fotovoltaici
12610,Puglia,Impianti eolici onshore
12762,Abruzzo,Metanodotti
12499,Lazio,Fotovoltaici
13779,Emilia Romagna,Impianti di stoccaggio
12629,Basilicata,Fotovoltaici
13043,Sicilia,Fotovoltaici
13263,Sardegna,Fotovoltaici
12617,Puglia,Fotovoltaici
12623,Sicilia,Fotovoltaici
12626,Sicilia,Fotovoltaici
12624,Basilicata,Fotovoltaici
12958,Sardegna,Fotovoltaici
12477,Piemonte,Opere ferroviarie
13555,Lazio,Fotovoltaici
13273,Molise,Fotovoltaici
12705,Puglia,Fotovoltaici
13258,Lazio,Impianti eolici onshore
12704,Molise,Fotovoltaici
13030,Puglia,Fotovoltaici
12628,Emilia Romagna,Fotovoltaici
14215,Toscana,Opere portuali e vie navigabili
12503,Veneto,Opere ferroviarie
13148,Sicilia,Fotovoltaici
12442,Umbria,Opere stradali
12445,Umbria,Opere stradali
12447,Umbria,Opere stradali
12452,Umbria,Opere stradali
12455,Umbria,Opere stradali
12911,Sicilia,Centrali
13264,Puglia,Fotovoltaici
12707,Sicilia,Impianti eolici onshore
12794,Puglia,Elettrodotti
12622,Molise,Fotovoltaici
12521,Campania,Elettrodotti
13155,Puglia,Fotovoltaici
12590,Puglia,Fotovoltaici
12536,Sicilia,Fotovoltaici
12382,Sardegna,Opere idrauliche
12431,Puglia,Impianti idroelettrici
12377,Veneto,Opere stradali
12670,Sicilia,Fotovoltaici
13256,Sardegna,Fotovoltaici
12713,Puglia,Fotovoltaici
12944,Sardegna,Impianti eolici onshore
13097,Sicilia,Fotovoltaici
13255,Puglia,Fotovoltaici
13068,Sicilia,Impianti eolici onshore
13000,Sardegna,Impianti eolici onshore
13103,Puglia,Fotovoltaici
12386,Toscana,Opere portuali e vie navigabili
12372,Emilia Romagna,Opere stradali
12356,Calabria,Opere portuali e vie navigabili
12871,Sardegna,Impianti eolici onshore
12649,Campania,Fotovoltaici
12648,Abruzzo,Fotovoltaici
12434,Basilicata,Fotovoltaici
12428,Sardegna,Terminali marittimi
12369,Molise,Prospezione idrocarburi
12436,Puglia,Fotovoltaici
12376,Emilia Romagna,Opere stradali
12984,Sardegna,Fotovoltaici
12439,Basilicata,Fotovoltaici
13225,Puglia,Fotovoltaici
12347,Campania,Opere stradali
12393,Lombardia,Opere stradali
12981,Puglia,Fotovoltaici
12389,Sardegna,Opere idrauliche
12330,Lombardia,Opere idrauliche
12460,Puglia,Impianti eolici onshore
12401,Sicilia,Elettrodotti
12337,Emilia Romagna,Opere stradali
12337,Lombardia,Opere stradali
12337,Veneto,Opere stradali
12435,Friuli Venezia Giulia,Fotovoltaici
12972,Sicilia,Fotovoltaici
12457,Basilicata,Impianti eolici onshore
12786,Sicilia,Fotovoltaici
12979,Sicilia,Fotovoltaici
12973,Puglia,Fotovoltaici
12437,Sardegna,Fotovoltaici
12978,Sicilia,Fotovoltaici
12525,Lazio,Fotovoltaici
13184,Basilicata,Fotovoltaici
12444,Puglia,Fotovoltaici
12875,Puglia,Fotovoltaici
12969,Puglia,Fotovoltaici
12524,Campania,Fotovoltaici
12535,Veneto,Opere idrauliche
12971,Marche,Fotovoltaici
12318,Veneto,Terminali marittimi
12292,Emilia Romagna,Coltivazione idrocarburi
12541,Liguria,Impianti eolici onshore
13355,Puglia,Fotovoltaici
12282,Sicilia,Opere stradali
12291,Sicilia,Opere portuali e vie navigabili
12711,Veneto,Fotovoltaici
12340,Puglia,Impianti eolici onshore
12968,Sicilia,Fotovoltaici
12709,Sardegna,Fotovoltaici
12784,Sicilia,Fotovoltaici
12552,Campania,Impianti eolici onshore
12692,Sicilia,Fotovoltaici
12274,Piemonte,Elettrodotti
13930,Puglia,Fotovoltaici
12272,Toscana,Opere portuali e vie navigabili
12342,Sardegna,Centrali
12265,Sicilia,Opere portuali e vie navigabili
12785,Basilicata,Fotovoltaici
12266,Trentino Alto Adige,Elettrodotti
12368,Sicilia,Impianti eolici offshore
12251,Veneto,Opere stradali
12427,Lazio,Fotovoltaici
12427,Umbria,Fotovoltaici
12427,Sicilia,Fotovoltaici
12391,Basilicata,Fotovoltaici
12383,Puglia,Fotovoltaici
12520,Campania,Fotovoltaici
12257,Puglia,Opere ferroviarie
12425,Puglia,Fotovoltaici
12249,Toscana,Opere stradali
12483,Calabria,Impianti eolici onshore
12258,Emilia Romagna,Opere idrauliche
13252,Campania,Impianti eolici onshore
12392,Sardegna,Fotovoltaici
12966,Puglia,Fotovoltaici
12796,Sardegna,Centrali
12965,Basilicata,Fotovoltaici
12937,Puglia,Fotovoltaici
12259,Puglia,Impianti eolici onshore
12223,Lazio,Elettrodotti
12451,Basilicata,Fotovoltaici
12558,Sardegna,Impianti eolici onshore
12932,Piemonte,Fotovoltaici
12830,Sicilia,Impianti eolici onshore
12756,Puglia,Fotovoltaici
13528,Puglia,Fotovoltaici
12364,Emilia Romagna,Fotovoltaici
12359,Sicilia,Fotovoltaici
12512,Sicilia,Fotovoltaici
12242,Friuli Venezia Giulia,Opere stradali
12449,Basilicata,Fotovoltaici
12449,Puglia,Fotovoltaici
12408,Sicilia,Fotovoltaici
12471,Molise,Fotovoltaici
12424,Sardegna,Fotovoltaici
12472,Puglia,Fotovoltaici
12448,Puglia,Fotovoltaici
12783,Puglia,Fotovoltaici
12781,Puglia,Fotovoltaici
12415,Puglia,Fotovoltaici
12551,Sicilia,Impianti eolici onshore
12366,Emilia Romagna,Fotovoltaici
12450,Lazio,Fotovoltaici
12327,Basilicata,Impianti eolici onshore
12962,Puglia,Fotovoltaici
12538,Sicilia,Fotovoltaici
12760,Basilicata,Fotovoltaici
12530,Lazio,Fotovoltaici
12467,Molise,Impianti eolici onshore
12559,Puglia,Fotovoltaici
12334,Puglia,Impianti eolici onshore
12384,Puglia,Fotovoltaici
12360,Puglia,Fotovoltaici
12409,Puglia,Fotovoltaici
12339,Lazio,Fotovoltaici
12287,Puglia,Impianti eolici offshore
12423,Basilicata,Fotovoltaici
12410,Puglia,Fotovoltaici
13442,Molise,Fotovoltaici
12790,Puglia,Fotovoltaici
12782,Basilicata,Fotovoltaici
12782,Puglia,Fotovoltaici
12780,Sicilia,Fotovoltaici
15145,Veneto,Centrali
12199,Emilia Romagna,Opere idrauliche
12199,Toscana,Opere idrauliche
12198,Puglia,Opere idrauliche
12405,Basilicata,Fotovoltaici
12196,Marche,Opere portuali e vie navigabili
12205,Veneto,Centrali
12362,Veneto,Fotovoltaici
12523,Veneto,Fotovoltaici
12960,Sicilia,Fotovoltaici
12207,Toscana,Elettrodotti
12677,Sicilia,Fotovoltaici
12959,Puglia,Fotovoltaici
13884,Liguria,Opere portuali e vie navigabili
12328,Puglia,Impianti eolici onshore
12311,Puglia,Impianti eolici onshore
12358,Sicilia,Fotovoltaici
12270,Piemonte,Centrali
12350,Puglia,Fotovoltaici
12967,Toscana,Impianti eolici onshore
12673,Molise,Fotovoltaici
12673,Abruzzo,Fotovoltaici
12665,Basilicata,Fotovoltaici
12665,Puglia,Fotovoltaici
12970,Puglia,Fotovoltaici
12441,Sicilia,Impianti eolici onshore
12494,Puglia,Fotovoltaici
12822,Puglia,Fotovoltaici
12823,Puglia,Fotovoltaici
14812,Emilia Romagna,Coltivazione idrocarburi
14813,Marche,Coltivazione idrocarburi
12394,Friuli Venezia Giulia,Fotovoltaici
12192,Sardegna,Opere portuali e vie navigabili
12293,Puglia,Impianti eolici onshore
12195,Sicilia,Opere portuali e vie navigabili
12772,Sardegna,Impianti eolici offshore
12187,Friuli Venezia Giulia,Opere ferroviarie
12188,Friuli Venezia Giulia,Opere ferroviarie
12188,Veneto,Opere ferroviarie
12252,Sardegna,Elettrodotti
12367,Puglia,Fotovoltaici
12761,Puglia,Fotovoltaici
12684,Puglia,Fotovoltaici
12961,Molise,Fotovoltaici
12939,Basilicata,Fotovoltaici
12939,Puglia,Fotovoltaici
12497,Basilicata,Fotovoltaici
12497,Puglia,Fotovoltaici
12161,Calabria,Opere portuali e vie navigabili
12344,Basilicata,Impianti eolici onshore
12646,Basilicata,Fotovoltaici
12253,Sardegna,Centrali
12254,Basilicata,Impianti idroelettrici
12254,Puglia,Impianti idroelettrici
12547,Basilicata,Fotovoltaici
12547,Puglia,Fotovoltaici
12206,Basilicata,Impianti eolici onshore
12206,Puglia,Impianti eolici onshore
12811,Puglia,Fotovoltaici
12964,Molise,Fotovoltaici
12964,Abruzzo,Fotovoltaici
12357,Puglia,Fotovoltaici
12165,Lazio,Opere ferroviarie
12703,Puglia,Fotovoltaici
12502,Puglia,Fotovoltaici
12957,Marche,Fotovoltaici
12193,Sicilia,Elettrodotti
12729,Basilicata,Fotovoltaici
12746,Basilicata,Fotovoltaici
12749,Basilicata,Fotovoltaici
12742,Basilicata,Fotovoltaici
12731,Basilicata,Fotovoltaici
12952,Puglia,Fotovoltaici
12496,Basilicata,Fotovoltaici
12250,Umbria,Metanodotti
12250,Toscana,Metanodotti
12589,Sicilia,Fotovoltaici
12153,Lazio,Opere stradali
12173,Veneto,Opere stradali
12479,Sardegna,Fotovoltaici
12526,Lazio,Fotovoltaici
12681,Basilicata,Fotovoltaici
12681,Puglia,Fotovoltaici
12498,Sicilia,Impianti eolici onshore
12500,Sicilia,Impianti eolici onshore
12144,Toscana,Centrali
12247,Puglia,Fotovoltaici
12248,Sardegna,Impianti eolici onshore
12134,Sicilia,Opere ferroviarie
12355,Sardegna,Fotovoltaici
12210,Basilicata,Impianti eolici onshore
12349,Sicilia,Fotovoltaici
12473,Lombardia,Centrali
12126,Lombardia,Opere stradali
12422,Puglia,Fotovoltaici
12123,Molise,Elettrodotti
12123,Abruzzo,Elettrodotti
12320,Lazio,Fotovoltaici
12119,Sicilia,Aeroporti
12332,Sardegna,Fotovoltaici
12797,Sardegna,Fotovoltaici
12574,Puglia,Fotovoltaici
12416,Sardegna,Fotovoltaici
12728,Puglia,Fotovoltaici
12417,Basilicata,Fotovoltaici
12208,Puglia,Impianti eolici onshore
12942,Basilicata,Fotovoltaici
13205,Basilicata,Fotovoltaici
12412,Toscana,Fotovoltaici
13206,Basilicata,Fotovoltaici
13204,Basilicata,Fotovoltaici
13203,Basilicata,Fotovoltaici
12107,Sardegna,Centrali
12438,Lazio,Fotovoltaici
12136,Umbria,Metanodotti
12136,Marche,Metanodotti
12655,Puglia,Fotovoltaici
12183,Basilicata,Impianti eolici onshore
12085,Veneto,Opere stradali
12403,Puglia,Fotovoltaici
12407,Sicilia,Fotovoltaici
12160,Lazio,Opere ferroviarie
12160,Campania,Opere ferroviarie
12088,Lazio,Opere ferroviarie
12404,Basilicata,Fotovoltaici
12404,Puglia,Fotovoltaici
12583,Puglia,Fotovoltaici
12083,Sicilia,Aeroporti
12077,Piemonte,Attività minerarie
12069,Lazio,Opere stradali
12151,Basilicata,Fotovoltaici
12080,Emilia Romagna,Fotovoltaici
12150,Sardegna,Fotovoltaici
12067,Trentino Alto Adige,Impianti di rigassificazione
12149,Sicilia,Impianti eolici onshore
12087,Lazio,Fotovoltaici
12089,Sicilia,Fotovoltaici
12078,Basilicata,Fotovoltaici
12081,Emilia Romagna,Fotovoltaici
12084,Puglia,Fotovoltaici
12086,Puglia,Fotovoltaici
12056,Emilia Romagna,Opere stradali
12177,Basilicata,Fotovoltaici
12177,Puglia,Fotovoltaici
12717,Basilicata,Fotovoltaici
12402,Basilicata,Fotovoltaici
12718,Basilicata,Fotovoltaici
12399,Basilicata,Fotovoltaici
12720,Basilicata,Fotovoltaici
12063,Puglia,Fotovoltaici
12184,Emilia Romagna,Fotovoltaici
12091,Sicilia,Fotovoltaici
12093,Sicilia,Fotovoltaici
12140,Sicilia,Fotovoltaici
12090,Puglia,Fotovoltaici
13590,Puglia,Fotovoltaici
12185,Basilicata,Fotovoltaici
12125,Sicilia,Impianti eolici offshore
12137,Puglia,Fotovoltaici
12138,Puglia,Fotovoltaici
12130,Puglia,Fotovoltaici
12098,Basilicata,Fotovoltaici
12098,Puglia,Fotovoltaici
12061,Trentino Alto Adige,Opere ferroviarie
12060,Marche,Metanodotti
12128,Abruzzo,Opere stradali
12038,Campania,Opere portuali e vie navigabili
12042,Basilicata,Impianti di trattamento e stoccaggio temporaneo rifiuti radioattivi
12050,Basilicata,Fotovoltaici
12139,Basilicata,Fotovoltaici
12156,Sardegna,Fotovoltaici
12053,Basilicata,Fotovoltaici
12049,Basilicata,Fotovoltaici
12037,Trentino Alto Adige,Opere ferroviarie
12116,Sardegna,Impianti eolici onshore
12095,Puglia,Fotovoltaici
12079,Basilicata,Fotovoltaici
12657,Basilicata,Fotovoltaici
12174,Basilicata,Fotovoltaici
12096,Basilicata,Fotovoltaici
12175,Toscana,Fotovoltaici
12379,Basilicata,Fotovoltaici
12172,Sicilia,Fotovoltaici
12478,Sardegna,Fotovoltaici
12176,Veneto,Fotovoltaici
12097,Veneto,Fotovoltaici
12157,Piemonte,Fotovoltaici
12255,Sicilia,Aeroporti
12373,Sardegna,Fotovoltaici
12346,Basilicata,Fotovoltaici
12397,Basilicata,Fotovoltaici
12074,Sardegna,Opere portuali e vie navigabili
12044,Lazio,Elettrodotti
12052,Campania,Fotovoltaici
12055,Basilicata,Fotovoltaici
12154,Puglia,Fotovoltaici
12155,Puglia,Fotovoltaici
12152,Basilicata,Fotovoltaici
12076,Abruzzo,Opere stradali
12032,Basilicata,Fotovoltaici
12026,Puglia,Opere stradali
12009,Calabria,Opere stradali
12021,Lombardia,Aeroporti
12031,Puglia,Fotovoltaici
12036,Umbria,Opere ferroviarie
12256,Sardegna,Metanodotti
12024,Puglia,Fotovoltaici
12341,Puglia,Fotovoltaici
12000,Molise,Impianti eolici onshore
12029,Basilicata,Fotovoltaici
12029,Puglia,Fotovoltaici
12141,Puglia,Fotovoltaici
12030,Puglia,Fotovoltaici
12001,Piemonte,Impianti di trattamento e stoccaggio temporaneo rifiuti radioattivi
13597,Puglia,Fotovoltaici
12027,Puglia,Fotovoltaici
11994,Piemonte,Centrali
12576,Puglia,Fotovoltaici
12033,Campania,Impianti eolici onshore
12039,Basilicata,Fotovoltaici
12039,Puglia,Fotovoltaici
12047,Puglia,Fotovoltaici
12004,Campania,Fotovoltaici
12043,Lazio,Fotovoltaici
12018,Basilicata,Opere stradali
12041,Puglia,Fotovoltaici
12216,Sicilia,Fotovoltaici
12040,Puglia,Fotovoltaici
11991,Liguria,Opere portuali e vie navigabili
11983,Puglia,Opere ferroviarie
12015,Sardegna,Fotovoltaici
12726,Toscana,Fotovoltaici
12020,Puglia,Fotovoltaici
12481,Veneto,Opere portuali e vie navigabili
11970,Piemonte,Aeroporti
11989,Puglia,Fotovoltaici
11974,Umbria,Opere ferroviarie
12012,Puglia,Opere stradali
12113,Campania,Fotovoltaici
11996,Puglia,Fotovoltaici
11972,Abruzzo,Elettrodotti
11981,Sicilia,Fotovoltaici
11979,Campania,Impianti eolici onshore
11980,Sicilia,Fotovoltaici
11961,Sicilia,Opere portuali e vie navigabili
13162,Sardegna,Opere stradali
11967,Sardegna,Opere stradali
11946,Liguria,Opere portuali e vie navigabili
11959,Basilicata,Fotovoltaici
11965,Puglia,Centrali
11958,Puglia,Fotovoltaici
11964,Puglia,Centrali
12008,Emilia Romagna,Metanodotti
11943,Sardegna,Opere stradali
11995,Sicilia,Fotovoltaici
11963,Piemonte,Centrali
11957,Basilicata,Fotovoltaici
11947,Puglia,Fotovoltaici
11956,Puglia,Fotovoltaici
11948,Calabria,Fotovoltaici
11951,Puglia,Fotovoltaici
11952,Puglia,Fotovoltaici
11968,Sicilia,Impianti eolici onshore
11955,Lazio,Centrali
12278,Umbria,Centrali
12456,Puglia,Fotovoltaici
11931,Trentino Alto Adige,Impianti idroelettrici
12023,Molise,Metanodotti
12023,Abruzzo,Metanodotti
11925,Sardegna,Opere stradali
11915,Emilia Romagna,Opere stradali
12058,Sicilia,Fotovoltaici
11933,Sicilia,Opere ferroviarie
12343,Puglia,Fotovoltaici
12059,Sardegna,Fotovoltaici
12573,Basilicata,Fotovoltaici
11905,Puglia,Elettrodotti
12557,Sardegna,Impianti eolici onshore
12570,Basilicata,Fotovoltaici
12440,Sardegna,Impianti eolici onshore
12111,Puglia,Fotovoltaici
12221,Basilicata,Fotovoltaici
12073,Sicilia,Fotovoltaici
11993,Puglia,Fotovoltaici
11988,Toscana,Fotovoltaici
11930,Puglia,Fotovoltaici
12361,Puglia,Fotovoltaici
12068,Puglia,Fotovoltaici
12220,Basilicata,Fotovoltaici
12220,Puglia,Fotovoltaici
